cand_id,cand_name,spe_id,spe_nam,ele_type,can_office_state,can_office_dis,can_office,cand_pty_aff,exp_amo,exp_date,agg_amo,sup_opp,pur,pay,file_num,amndt_ind,tran_id,image_num,receipt_dat,fec_election_yr,prev_file_num,dissem_dt
,"Lyerly, Kristin",C00763409,ORGANIZING EMPOWERMENT PAC,G,WI,08,H,,7500,19-OCT-24,30000,S,Canvassing via text 10/19-10/25 - estimate,Divsible Inc dba DOTS,1839085,A1,SE.4898,202410249710329565,24-OCT-24,2024,1832060,19-OCT-24
,"Lyerly, Kristin",C00763409,ORGANIZING EMPOWERMENT PAC,G,WI,08,H,,10000,25-OCT-24,40000,S,Canvassing via text 10/26-11/5 - estimate,Scale To Win,1839104,N,SE.4935,202410249710329976,24-OCT-24,2024,,25-OCT-24
,"Lyerly, Kristin",C00763409,ORGANIZING EMPOWERMENT PAC,G,WI,08,H,,10000,25-OCT-24,50000,S,Canvassing via text 10/26-11/5 - estimate,Divsible Inc dba DOTS,1839104,N,SE.4936,202410249710329975,24-OCT-24,2024,,25-OCT-24
,"Lyerly, Kristin",C00763409,ORGANIZING EMPOWERMENT PAC,G,WI,08,H,,10000,25-OCT-24,40000,S,Canvassing via text 10/26-11/5 - estimate,Scale To Win,1846904,A2,SE.4935,202411029719918138,02-NOV-24,2024,1844267,25-OCT-24
,"Lyerly, Kristin",C00763409,ORGANIZING EMPOWERMENT PAC,G,WI,08,H,,10000,25-OCT-24,50000,S,Canvassing via text 10/26-11/5 - estimate,Divsible Inc dba DOTS,1846904,A2,SE.4936,202411029719918137,02-NOV-24,2024,1844267,25-OCT-24
,"Lyerly, Kristin",C00763409,ORGANIZING EMPOWERMENT PAC,G,WI,08,H,,5000,14-OCT-24,5000,S,Canvassing via text 10/14-10/18 - estimate,Scale To Win,1824824,N,SE.4883,202410149685191270,14-OCT-24,2024,,14-OCT-24
,"Lyerly, Kristin",C00763409,ORGANIZING EMPOWERMENT PAC,G,WI,08,H,,5000,14-OCT-24,10000,S,Canvassing via text 10/14-10/18 - estimate,Divsible Inc dba DOTS,1824824,N,SE.4884,202410149685191269,14-OCT-24,2024,,14-OCT-24
,"Lyerly, Kristin",C00763409,ORGANIZING EMPOWERMENT PAC,G,WI,08,H,,5000,14-OCT-24,15000,S,Canvassing via text 10/14-10/18 - estimate,Divsible Inc dba DOTS,1830653,A1,SE.4884,202410179698594616,17-OCT-24,2024,1824824,14-OCT-24
,"Lyerly, Kristin",C00763409,ORGANIZING EMPOWERMENT PAC,G,WI,08,H,,10000,14-OCT-24,10000,S,Canvassing via text 10/14-10/18 - estimate,Scale To Win,1830653,A1,SE.4883,202410179698594617,17-OCT-24,2024,1824824,14-OCT-24
,"Lyerly, Kristin",C00763409,ORGANIZING EMPOWERMENT PAC,G,WI,08,H,,5000,14-OCT-24,15000,S,Canvassing via text 10/14-10/18 - estimate,Divsible Inc dba DOTS,1831716,A2,SE.4884,202410189698672136,18-OCT-24,2024,1830653,14-OCT-24
,"Lyerly, Kristin",C00763409,ORGANIZING EMPOWERMENT PAC,G,WI,08,H,,10000,14-OCT-24,10000,S,Canvassing via text 10/14-10/18 - estimate,Scale To Win,1831716,A2,SE.4883,202410189698672137,18-OCT-24,2024,1830653,14-OCT-24
,"TESTER, R. JON",C00763409,ORGANIZING EMPOWERMENT PAC,G,MT,00,S,,75000,25-SEP-24,75000,S,Canvassing via text - estimate,Scale To Win,1818599,N,SE.4801,202409259684725825,25-SEP-24,2024,,23-SEP-24
,"TESTER, R. JON",C00763409,ORGANIZING EMPOWERMENT PAC,G,MT,00,S,,50000,29-OCT-24,125000,S,Additional peer to peer texing 10/29-11/5 - estimate,Scale To Win,1844271,N,SE.4947,202410299719839497,29-OCT-24,2024,,29-OCT-24
S6MT00162,"TESTER, R. JON",C00752691,One For All Committee,G,MT,00,S,DEMOCRATIC PARTY,165000,,356802.04,S,Digital Advertising (estimate),The New Media Firm,1818520,N,500698917,202409259684723130,25-SEP-24,2024,,23-SEP-24
S6MT00162,"TESTER, R. JON",C00752691,One For All Committee,G,MT,00,S,DEMOCRATIC PARTY,123615.99,,174932.05,S,Digital Advertising (estimated),The New Media Firm,1818593,A1,500697038,202409259684725628,25-SEP-24,2024,1815472,11-SEP-24
S6MT00162,"TESTER, R. JON",C00752691,One For All Committee,G,MT,00,S,DEMOCRATIC PARTY,20412.76,,51316.06,S,Digital Advertising (estimate),The New Media Firm,1814913,N,500696275,202409119675418485,11-SEP-24,2024,,09-SEP-24
S6MT00162,"TESTER, R. JON",C00752691,One For All Committee,G,MT,00,S,DEMOCRATIC PARTY,123615.99,,174932.05,S,Digital Advertising (estimated),The New Media Firm,1815472,N,500697038,202409139675437569,13-SEP-24,2024,,11-SEP-24
S6MT00162,"TESTER, R. JON",C00752691,One For All Committee,G,MT,00,S,DEMOCRATIC PARTY,16869.99,16-SEP-24,191802.04,S,Digital Advertising,The New Media Firm,1867909,A1,500698202,202501299748085474,29-JAN-25,2024,1816312,16-SEP-24
S6MT00162,"TESTER, R. JON",C00752691,One For All Committee,G,MT,00,S,DEMOCRATIC PARTY,20412.76,09-SEP-24,51316.06,S,Digital Advertising,The New Media Firm,1867907,A1,500696275,202501299748085448,29-JAN-25,2024,1814913,09-SEP-24
S6MT00162,"TESTER, R. JON",C00752691,One For All Committee,G,MT,00,S,DEMOCRATIC PARTY,16869.99,,191802.04,S,Digital Advertising (estimate),The New Media Firm,1816312,N,500698202,202409189675521564,18-SEP-24,2024,,16-SEP-24
S6MT00162,"TESTER, R. JON",C00752691,One For All Committee,G,MT,00,S,DEMOCRATIC PARTY,18480.76,,51316.06,S,Production Services (estimate),Lumenati Productions,1814913,N,500696285,202409119675418483,11-SEP-24,2024,,09-SEP-24
S6MT00162,"TESTER, R. JON",C00752691,One For All Committee,G,MT,00,S,DEMOCRATIC PARTY,12422.54,,51316.06,S,Production Services (estimate),"Futuristic Films, Inc.",1814913,N,500696287,202409119675418482,11-SEP-24,2024,,09-SEP-24
S6MT00162,"TESTER, R. JON",C00752691,One For All Committee,G,MT,00,S,DEMOCRATIC PARTY,18480.76,09-SEP-24,51316.06,S,Advertising Production,Lumenati Productions,1867907,A1,500696285,202501299748085446,29-JAN-25,2024,1814913,09-SEP-24
S6MT00162,"TESTER, R. JON",C00752691,One For All Committee,G,MT,00,S,DEMOCRATIC PARTY,12422.54,09-SEP-24,51316.06,S,Advertising Production,"Futuristic Films, Inc.",1867907,A1,500696287,202501299748085445,29-JAN-25,2024,1814913,09-SEP-24
S6MT00162,"TESTER, R. JON",C00752378,Our Future United,G,MT,00,S,DEMOCRATIC PARTY,22675,09-OCT-24,222675,S,Production of Digital Advertising,The Strategy Division,1822744,N,SE.5338,202410119684871643,11-OCT-24,2024,,11-OCT-24
S6MT00162,"TESTER, R. JON",C00752378,Our Future United,G,MT,00,S,DEMOCRATIC PARTY,200000,09-OCT-24,200000,S,Digital Advertising,The Strategy Division,1822744,N,SE.5337,202410119684871643,11-OCT-24,2024,,11-OCT-24
S6MT00162,"TESTER, R. JON",C00752378,Our Future United,G,MT,00,S,DEMOCRATIC PARTY,80000,31-OCT-24,302675,S,Digital Advertising,The Strategy Division,1845812,N,SE.5613,202410319719907607,31-OCT-24,2024,,31-OCT-24
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,2.5,27-JUN-24,8284.49,S,Advertisement management services for 'Ski',"Backbone Group, LLC",1846628,N,F57.7236,202411019719917244,01-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,2.5,27-JUN-24,8289.49,S,Advertisement management services for 'Postride',"Backbone Group, LLC",1846628,N,F57.7234,202411019719917243,01-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,2.5,27-JUN-24,8294.49,S,Advertisement management services for 'Campfire',"Backbone Group, LLC",1846628,N,F57.7233,202411019719917243,01-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,2.5,27-JUN-24,8299.49,S,Advertisement management services for 'Send it',"Backbone Group, LLC",1846628,N,F57.7235,202411019719917244,01-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,2.5,28-JUN-24,9126.19,S,Advertisement management services for 'Send it',"Backbone Group, LLC",1846628,N,F57.7243,202411019719917245,01-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,2.5,28-JUN-24,9131.19,S,Advertisement management services for 'Ski',"Backbone Group, LLC",1846628,N,F57.7244,202411019719917245,01-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,2.5,28-JUN-24,9136.19,S,Advertisement management services for 'Postride',"Backbone Group, LLC",1846628,N,F57.7242,202411019719917245,01-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,2.5,28-JUN-24,9141.19,S,Advertisement management services for 'Campfire',"Backbone Group, LLC",1846628,N,F57.7241,202411019719917244,01-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,2.5,29-JUN-24,9611.99,S,Advertisement management services for 'Send it',"Backbone Group, LLC",1846628,N,F57.7251,202411019719917246,01-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,2.5,29-JUN-24,9616.99,S,Advertisement management services for 'Ski',"Backbone Group, LLC",1846628,N,F57.7252,202411019719917247,01-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,2.5,29-JUN-24,9621.99,S,Advertisement management services for 'Postride',"Backbone Group, LLC",1846628,N,F57.7250,202411019719917246,01-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,2.5,29-JUN-24,9626.99,S,Advertisement management services for 'Campfire',"Backbone Group, LLC",1846628,N,F57.7249,202411019719917246,01-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,2.5,30-JUN-24,10177.99,S,Advertisement management services for 'Send it',"Backbone Group, LLC",1846628,N,F57.7259,202411019719917248,01-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,2.5,30-JUN-24,10182.99,S,Advertisement management services for 'Ski',"Backbone Group, LLC",1846628,N,F57.7260,202411019719917248,01-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,2.5,30-JUN-24,10187.99,S,Advertisement management services for 'Postride',"Backbone Group, LLC",1846628,N,F57.7258,202411019719917247,01-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,2.5,30-JUN-24,10192.99,S,Advertisement management services for 'Campfire',"Backbone Group, LLC",1846628,N,F57.7257,202411019719917247,01-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,69.49,31-OCT-24,19492.95,S,Production cost for 'Boo',VistaPrint,1847893,N,F57.7889,202411049719926115,04-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,75,03-NOV-24,19897.15,S,Production cost for 'Turned Out',"Bunkhouse Collective, 43KB LLC",1847893,N,F57.7905,202411049719926099,04-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,76.72,21-OCT-24,18867.97,S,Media buy for 'Hat',"Meta Platforms, Inc.",1847893,N,F57.7739,202411049719926100,04-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,117.99,03-NOV-24,19822.15,S,Production cost for 'Turned Out',VistaPrint,1847893,N,F57.7908,202411049719926115,04-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,150,31-OCT-24,19642.95,S,Production cost for 'Boo',"Bunkhouse Collective, 43KB LLC",1847893,N,F57.7885,202411049719926099,04-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,5,21-OCT-24,18791.25,S,Advertisement management services for 'Hat',"Backbone Group, LLC",1847893,N,F57.7734,202411049719926083,04-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,5,22-OCT-24,18964.91,S,Advertisement management services for 'Hat',"Backbone Group, LLC",1847893,N,F57.7744,202411049719926085,04-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,31,03-NOV-24,19704.16,S,Staff time spent on 'Turned out',ADP,1847893,N,F57.7901,202411049719926082,04-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,46.5,31-OCT-24,19423.46,S,Staff time spent on 'Boo',ADP,1847893,N,F57.7881,202411049719926082,04-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,59.19,22-OCT-24,19024.1,S,Media buy for 'Hat',"Meta Platforms, Inc.",1847893,N,F57.7749,202411049719926102,04-NOV-24,2024,,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,354.34,26-JUN-24,1216.24,S,Staff time spent on 'Campfire',ADP,1844666,A1,F57.5621,202410299719841319,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,354.34,26-JUN-24,1570.58,S,Staff time spent on 'Send it',ADP,1844666,A1,F57.5643,202410299719841320,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,422.25,15-OCT-24,7677.14,S,Media buy for 'Hat',"Meta Platforms, Inc.",1844666,A1,F57.5707,202410299719841473,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,604.21,16-OCT-24,8286.35,S,Media buy for 'Hat',"Meta Platforms, Inc.",1844666,A1,F57.5708,202410299719841475,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,129.5,09-JUL-24,3785.68,S,Production cost for 'Ski',"Sticker Mule, LLC",1844666,A1,F57.5577,202410299719841483,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,129.5,09-JUL-24,3915.18,S,Production cost for 'Postride',"Sticker Mule, LLC",1844666,A1,F57.5599,202410299719841483,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,129.5,09-JUL-24,4044.68,S,Production cost for 'Campfire',"Sticker Mule, LLC",1844666,A1,F57.5601,202410299719841484,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,129.5,09-JUL-24,4174.18,S,Production cost for 'Send it',"Sticker Mule, LLC",1844666,A1,F57.5641,202410299719841484,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,130,05-SEP-24,5634.67,S,Production cost for 'Send it',Stickergiant.com LLC,1844666,A1,F57.5642,202410299719841482,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,130,05-SEP-24,5764.67,S,Production cost for 'Ski',Stickergiant.com LLC,1844666,A1,F57.5578,202410299719841481,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,130,05-SEP-24,5894.67,S,Production cost for 'Postride',Stickergiant.com LLC,1844666,A1,F57.5600,202410299719841481,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,130,05-SEP-24,6024.67,S,Production cost for 'Campfire',Stickergiant.com LLC,1844666,A1,F57.5602,202410299719841482,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,141.19,29-JUN-24,2385.52,S,Media buy for 'Ski',"Meta Platforms, Inc.",1844666,A1,F57.5568,202410299719841416,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,142.12,01-JUL-24,2972.05,S,Media buy for 'Ski',"Meta Platforms, Inc.",1844666,A1,F57.5570,202410299719841419,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,143.18,24-JUL-24,4390.56,S,Production cost for 'Public Lands',VistaPrint,1844666,A1,F57.6763,202410299719841485,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,149.27,30-JUN-24,2676.6,S,Media buy for 'Ski',"Meta Platforms, Inc.",1844666,A1,F57.5569,202410299719841417,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,332.1,17-OCT-24,9123.11,S,Media buy for 'Hat',"Meta Platforms, Inc.",1844666,A1,F57.5709,202410299719841478,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,347.75,10-OCT-24,7211.61,S,Media buy for 'Hat',"Meta Platforms, Inc.",1844666,A1,F57.5706,202410299719841467,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,354.34,26-JUN-24,507.56,S,Staff time spent on 'Ski',ADP,1844666,A1,F57.5573,202410299719841319,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,354.34,26-JUN-24,861.9,S,Staff time spent on 'Postride',ADP,1844666,A1,F57.5595,202410299719841319,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,59.37,22-SEP-24,6703.88,S,Media buy for 'Sheehy',"Meta Platforms, Inc.",1844666,A1,F57.6841,202410299719841447,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,62,24-JUL-24,4452.56,S,Staff time spent on 'Public Lands',ADP,1844666,A1,F57.6079,202410299719841325,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,62.06,11-SEP-24,6486.64,S,Media buy for 'Sheehy',"Meta Platforms, Inc.",1844666,A1,F57.6836,202410299719841442,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,63.66,22-AUG-24,4802.69,S,Media buy for 'Endorses',"Meta Platforms, Inc.",1844666,A1,F57.5662,202410299719841424,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,64.04,30-JUN-24,2819.93,S,Media buy for 'Send it',"Meta Platforms, Inc.",1844666,A1,F57.5637,202410299719841418,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,65.87,24-AUG-24,4945.35,S,Media buy for 'Endorses',"Meta Platforms, Inc.",1844666,A1,F57.5664,202410299719841427,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,66.79,23-AUG-24,4874.48,S,Media buy for 'Endorses',"Meta Platforms, Inc.",1844666,A1,F57.5663,202410299719841425,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,69.52,26-AUG-24,5097.3,S,Media buy for 'Endorses',"Meta Platforms, Inc.",1844666,A1,F57.5666,202410299719841429,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,71.65,27-AUG-24,5173.95,S,Media buy for 'Endorses',"Meta Platforms, Inc.",1844666,A1,F57.5667,202410299719841431,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,72.43,25-AUG-24,5022.78,S,Media buy for 'Endorses',"Meta Platforms, Inc.",1844666,A1,F57.5665,202410299719841428,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,72.69,26-JUN-24,112.69,S,Media buy for 'Ski',"Meta Platforms, Inc.",1844666,A1,F57.5565,202410299719841412,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,75.38,27-JUN-24,1731.42,S,Media buy for 'Postride',"Meta Platforms, Inc.",1844666,A1,F57.5588,202410299719841414,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,75.46,27-JUN-24,1656.04,S,Media buy for 'Ski',"Meta Platforms, Inc.",1844666,A1,F57.5566,202410299719841413,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,75.68,04-SEP-24,5371.67,S,Media buy for 'Sheehy',"Meta Platforms, Inc.",1844666,A1,F57.6830,202410299719841435,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,85.47,10-SEP-24,6419.58,S,Media buy for 'Sheehy',"Meta Platforms, Inc.",1844666,A1,F57.7065,202410299719841441,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,88.28,01-JUL-24,3060.33,S,Media buy for 'Postride',"Meta Platforms, Inc.",1844666,A1,F57.5592,202410299719841419,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,89.14,06-SEP-24,6134.31,S,Media buy for 'Sheehy',"Meta Platforms, Inc.",1844666,A1,F57.6832,202410299719841437,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,93.84,02-JUL-24,3361.76,S,Media buy for 'Postride',"Meta Platforms, Inc.",1844666,A1,F57.5593,202410299719841420,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,99.15,05-SEP-24,5475.82,S,Media buy for 'Sheehy',"Meta Platforms, Inc.",1844666,A1,F57.6831,202410299719841436,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,100.46,03-JUL-24,3540.77,S,Media buy for 'Ski',"Meta Platforms, Inc.",1844666,A1,F57.5572,202410299719841421,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,113.73,09-SEP-24,6329.11,S,Media buy for 'Sheehy',"Meta Platforms, Inc.",1844666,A1,F57.6835,202410299719841440,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,117.97,28-JUN-24,2119.4,S,Media buy for 'Ski',"Meta Platforms, Inc.",1844666,A1,F57.5567,202410299719841415,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,126.29,02-JUL-24,3267.92,S,Media buy for 'Ski',"Meta Platforms, Inc.",1844666,A1,F57.5571,202410299719841420,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,50.97,24-SEP-24,6817.04,S,Media buy for 'Sheehy',"Meta Platforms, Inc.",1844666,A1,F57.6843,202410299719841449,29-OCT-24,2024,1832425,
S6MT00162,"TESTER, R. JON",C90017898,PROTECT OUR WINTERS ACTION FUND,G,MT,00,S,DEMOCRATIC PARTY,51.15,03-JUL-24,3656.18,S,Media buy for 'Send it',"Meta Platforms, Inc.",1844666,A1,F57.5640,202410299719841422,29-OCT-24,2024,1832425,
